year,mounth,day,EurUsd,AudUsd,CadUsd,EurChf,EurCny,GbpAud,GbpUsd,NzdUsd,UsdChf,UsdCny,UsdJpy,Gold,Brent
2016,9,6,1.12015,0.7635,0.77595,1.0919,7.47615,1.75095,1.3371,0.73615,0.9749,6.67775,102.73,1355.6,49.35
2016,9,7,1.1247,0.768,0.77735,1.09055,7.4991,1.7435,1.3388,0.74325,0.9698,6.6688,101.88,1360.8,49.79
2016,9,8,1.12505,0.766,0.7747,1.0927,7.4942,1.73905,1.33175,0.7423,0.97095,6.6633,102.125,1361.3,49.4
2016,9,9,1.12475,0.7594,0.7696,1.09575,7.5017,1.7497,1.3283,0.73635,0.97425,6.6721,102.585,1369.5,48.81
2016,9,12,1.1233,0.7554,0.7667,1.0938,7.50185,1.76135,1.33055,0.7337,0.9738,6.6793,102.275,1389.4,47.665
2016,9,13,1.1228,0.75205,0.7629,1.09395,7.49825,1.76485,1.3266,0.7303,0.97395,6.68005,102.22,1383.7,46.215
2016,9,14,1.1233,0.74665,0.7584,1.0952,7.4986,1.76955,1.3213,0.7269,0.97465,6.6778,102.49,1386.6,46.31
2016,9,15,1.12465,0.7492,0.75875,1.0939,7.50255,1.7662,1.3235,0.72995,0.97275,6.6734,102.255,1372.7,47.165
2016,9,16,1.11995,0.7502,0.75845,1.09335,7.47215,1.74915,1.3121,0.7299,0.97615,6.6734,102.19,1365.6,47.345
2016,9,19,1.11675,0.75095,0.7571,1.0946,7.4481,1.7327,1.3011,0.7283,0.9798,6.6713,102.08,1368,47.59
2016,9,20,1.1167,0.7546,0.75775,1.0937,7.44475,1.72395,1.3009,0.7302,0.9796,6.67105,101.83,1359.3,49.27
2016,9,21,1.11705,0.75885,0.76075,1.0912,7.4519,1.7137,1.3008,0.73335,0.97665,6.67315,101.015,1354.8,48.82
2016,9,22,1.12,0.76345,0.765,1.08785,7.467,1.7103,1.3057,0.73365,0.9715,6.6643,100.54,1311,48.065
2016,9,23,1.12175,0.76315,0.76295,1.08775,7.47685,1.70645,1.30225,0.72765,0.9696,6.6678,100.875,1310.2,47.635
2016,9,26,1.12375,0.7627,0.7576,1.09065,7.4949,1.7,1.29635,0.7261,0.9696,6.67105,100.69,1294.4,46.59
2016,9,27,1.1234,0.7649,0.75695,1.08975,7.4922,1.69895,1.29985,0.72855,0.9701,6.6697,100.385,1293.4,46.325
2016,9,28,1.1215,0.76805,0.76115,1.0889,7.48215,1.69565,1.3021,0.72925,0.97085,6.6735,100.545,1302.8,46.04
2016,9,29,1.122,0.7665,0.7627,1.08675,7.4832,1.6958,1.2993,0.7271,0.9684,6.6713,100.86,1298.7,45.98
2016,9,30,1.1233,0.7654,0.76125,1.08825,7.48955,1.69655,1.29725,0.72725,0.96865,6.66985,101.185,1296.6,45.895
2016,10,3,1.1223,0.76655,0.7621,1.0913,7.4851,1.68135,1.28915,0.7269,0.9727,6.6716,101.515,1301.2,46.64
2016,10,4,1.12075,0.7645,0.76015,1.0944,7.4751,1.6716,1.2785,0.72405,0.9764,6.6716,102.265,1295.9,47.32
2016,10,5,1.1205,0.7622,0.7584,1.094,7.473,1.6713,1.27385,0.71935,0.97655,6.6716,103.195,1300.7,46.655
2016,10,6,1.1178,0.7604,0.75775,1.0925,7.45495,1.66805,1.2681,0.7172,0.97765,6.6716,103.72,1307.5,46.7
2016,10,7,1.1176,0.75815,0.75425,1.0942,7.45345,1.6522,1.2525,0.7164,0.9793,6.6716,103.43,1314.3,46.515
2016,10,10,1.1167,0.7592,0.75675,1.09495,7.4681,1.6325,1.2399,0.71485,0.98025,6.6889,103.35,1312.6,47.415
2016,10,11,1.1095,0.75735,0.75645,1.09365,7.44815,1.6173,1.2245,0.70935,0.98595,6.71555,103.565,1312.1,49.055
2016,10,12,1.10305,0.75485,0.7535,1.09155,7.41095,1.61075,1.21655,0.7059,0.98965,6.71755,103.86,1306.3,49.12
2016,10,13,1.10305,0.75645,0.7557,1.09045,7.41535,1.617,1.22325,0.70815,0.9886,6.72755,103.955,1317.7,50.455
2016,10,14,1.10135,0.7599,0.75955,1.08835,7.40855,1.61005,1.2223,0.7091,0.988,6.72745,103.945,1310.7,50.9
2016,10,17,1.0987,0.76205,0.76145,1.08705,7.39625,1.59745,1.2186,0.7111,0.98865,6.73495,103.975,1315.6,51.54
2016,10,18,1.099,0.7648,0.76225,1.08785,7.40455,1.60085,1.2239,0.71635,0.98965,6.7384,103.875,1318.3,52.135
2016,10,19,1.0977,0.76945,0.76275,1.08575,7.3971,1.59735,1.22915,0.72105,0.9893,6.7373,103.64,1319.3,52.325
2016,10,20,1.0952,0.7675,0.75915,1.08545,7.38225,1.59855,1.22685,0.7215,0.99085,6.74195,103.695,1334.4,52.385
2016,10,21,1.09065,0.76185,0.7528,1.083,7.367,1.60785,1.22445,0.7181,0.99305,6.75595,103.89,1354.4,52.76
2016,10,24,1.0881,0.7604,0.7513,1.08165,7.3666,1.60805,1.22315,0.71465,0.9938,6.76985,104.025,1350.2,52.145
2016,10,25,1.0885,0.7629,0.75075,1.08185,7.37545,1.6009,1.22125,0.7151,0.99415,6.7786,104.205,1352.1,51.815
2016,10,26,1.0899,0.7648,0.74815,1.08315,7.3829,1.5974,1.22185,0.7161,0.99385,6.77185,104.345,1326.8,52.005
2016,10,27,1.0903,0.76215,0.74715,1.0834,7.3889,1.60185,1.22055,0.7137,0.9936,6.78015,104.875,1322.6,51.725
2016,10,28,1.0943,0.75965,0.7466,1.0846,7.4185,1.6033,1.21745,0.7143,0.99125,6.782,104.99,1319,51.7
2016,10,31,1.09835,0.76005,0.74605,1.08595,7.44165,1.6058,1.22115,0.7151,0.9879,6.77365,104.755,1313,52.4
2016,11,1,1.10185,0.76315,0.7463,1.08195,7.45865,1.6042,1.224,0.7168,0.98195,6.77175,104.5,1267.1,51.99
2016,11,2,1.10765,0.76575,0.74675,1.07935,7.48685,1.6033,1.2273,0.72375,0.9745,6.75935,103.725,1271.7,51.59
2016,11,3,1.1102,0.7672,0.74645,1.08085,7.50355,1.61325,1.2382,0.73125,0.97365,6.7612,103.145,1275.7,51.675
2016,11,4,1.11215,0.76775,0.7462,1.0806,7.51685,1.62685,1.24905,0.7333,0.97135,6.76035,103.06,1275.1,51.115
2016,11,7,1.10885,0.77,0.7472,1.07695,7.50045,1.61715,1.24555,0.73305,0.9713,6.7663,103.805,1268.6,50.12
2016,11,8,1.1034,0.77445,0.7505,1.07725,7.4808,1.59955,1.2387,0.73645,0.97625,6.7824,104.81,1261.2,50.26
2016,11,9,1.09665,0.76975,0.74885,1.076,7.4392,1.61,1.23895,0.7335,0.9809,6.78255,105.405,1261.6,50.06
2016,11,10,1.0902,0.7622,0.74365,1.0747,7.40355,1.6369,1.248,0.72465,0.98585,6.7979,106.25,1271.3,48.855
2016,11,11,1.08765,0.7583,0.74045,1.07465,7.40395,1.6588,1.2578,0.71665,0.98785,6.81475,106.75,1241.7,48.43
2016,11,14,1.07935,0.7537,0.7389,1.0719,7.3707,1.6638,1.254,0.7114,0.99245,6.82895,107.48,1187.375,47.38
2016,11,15,1.07285,0.75565,0.7407,1.07275,7.35295,1.65135,1.24725,0.7111,0.9998,6.8518,108.795,1230.3,46.75
2016,11,16,1.0707,0.7521,0.7436,1.0726,7.35475,1.6556,1.24495,0.7086,1.0017,6.8704,109.135,1243.4,46.005
2016,11,17,1.0658,0.7444,0.7417,1.07065,7.3322,1.67,1.24295,0.70505,1.0046,6.87875,109.595,1240,45.925
2016,11,18,1.06065,0.7374,0.7401,1.0702,7.2999,1.67985,1.2382,0.70225,1.00885,6.88255,110.54,1227.7,46.17
2016,11,21,1.06065,0.7352,0.74295,1.07085,7.3085,1.68875,1.24205,0.70405,1.00935,6.8904,110.88,1218.5,46.2
2016,11,22,1.06265,0.73855,0.74465,1.07305,7.32365,1.687,1.24605,0.7065,1.00955,6.8919,110.965,1227.2,46.1
2016,11,23,1.05945,0.7393,0.7427,1.074,7.3121,1.6816,1.24325,0.7037,1.01375,6.90445,111.815,1226.5,45.275
2016,11,24,1.0554,0.73965,0.74125,1.07315,7.3041,1.68255,1.2447,0.70105,1.0169,6.9213,112.935,1219.8,44.485
2016,11,25,1.0569,0.7431,0.74015,1.07335,7.3138,1.67945,1.2463,0.70215,1.01535,6.921,113.21,1231.4,45.825
2016,11,28,1.0605,0.74555,0.7427,1.0745,7.33315,1.66855,1.24425,0.70535,1.01285,6.9081,112.495,1227.2,46.755
2016,11,29,1.06325,0.74815,0.74505,1.0763,7.33845,1.6637,1.2452,0.71,1.0125,6.8955,112.165,1216.8,46.465
2016,11,30,1.06185,0.7436,0.7444,1.07745,7.3179,1.6814,1.24975,0.7104,1.0144,6.8866,113.44,1221.1,46.455
2016,12,1,1.0626,0.74,0.74755,1.0771,7.3166,1.69565,1.25495,0.70875,1.0138,6.89,114.27,1214.4,47.91
2016,12,2,1.06675,0.74385,0.75165,1.0786,7.34615,1.70235,1.2664,0.7118,1.0111,6.88455,113.84,1219.2,49.185
2016,12,5,1.0719,0.746,0.75285,1.081,7.37865,1.7064,1.273,0.7131,1.0081,6.88365,113.695,1190,49.075
2016,12,6,1.07415,0.74665,0.75335,1.08275,7.3918,1.7017,1.2703,0.713,1.0086,6.88055,113.95,1197,49.015
2016,12,7,1.0737,0.74675,0.75455,1.08345,7.3878,1.6934,1.265,0.71425,1.0086,6.881,113.885,1203.6,48.1
2016,12,8,1.06845,0.7471,0.75695,1.0809,7.35025,1.68715,1.2606,0.71695,1.0119,6.8813,113.88,1194,47.475
2016,12,9,1.059,0.74555,0.75855,1.0772,7.30075,1.68695,1.25825,0.71555,1.0173,6.90485,114.72,1194.2,47.225
2016,12,12,1.0593,0.7476,0.7609,1.07565,7.31595,1.68955,1.26275,0.71745,1.0155,6.90865,115.125,1191.5,48.505
2016,12,13,1.0631,0.74995,0.7616,1.0766,7.34045,1.68945,1.26665,0.7203,1.01265,6.90475,115.11,1194.5,52.83
2016,12,14,1.05815,0.7453,0.7572,1.07525,7.3044,1.69245,1.2612,0.71605,1.0161,6.9038,116.11,1135,54.17
2016,12,15,1.0475,0.7384,0.75145,1.07395,7.2538,1.69255,1.24895,0.70785,1.02495,6.92505,117.61,1134.775,54.67
2016,12,16,1.0435,0.7332,0.75,1.07295,7.25465,1.69945,1.2462,0.70095,1.0282,6.95615,118.085,1199.6,54.215
2016,12,19,1.0422,0.7266,0.74785,1.07,7.2511,1.7125,1.24465,0.6943,1.02715,6.94835,117.485,1201.7,53.47
2016,12,20,1.0396,0.7253,0.74695,1.0691,7.22865,1.70675,1.2384,0.69225,1.0283,6.9505,117.495,1218.4,53.52
2016,12,21,1.04075,0.72475,0.7468,1.06955,7.22815,1.70525,1.2359,0.69075,1.02775,6.9461,117.695,1219,54.15
2016,12,22,1.043,0.7228,0.7436,1.0701,7.24425,1.7046,1.23165,0.6903,1.02635,6.9478,117.56,1151.025,55.785
2016,12,23,1.04465,0.72,0.74025,1.0724,7.2594,1.70655,1.22875,0.68935,1.0264,6.9473,117.45,1209,55.71
2016,12,26,1.0455,0.71785,0.73965,1.07355,7.26255,1.7097,1.22785,0.6894,1.02705,6.9464,117.235,1224.8,54.53
2016,12,27,1.0455,0.71895,0.7384,1.0745,7.2683,1.70765,1.22775,0.6896,1.02775,6.95195,117.255,1239.8,53.89
2016,12,28,1.0435,0.718,0.73705,1.07265,7.25855,1.7057,1.22475,0.6905,1.02795,6.9554,117.33,1234,54.66
2016,12,29,1.04545,0.7201,0.7391,1.0721,7.27125,1.70185,1.22455,0.69445,1.0254,6.95275,116.9,1245.3,55.16
2016,12,30,1.0504,0.7216,0.7426,1.07215,7.3005,1.70395,1.23005,0.6957,1.0206,6.95025,116.725,1241.6,55.185
2017,1,2,1.04955,0.72075,0.74415,1.0713,7.2891,1.7112,1.231,0.69335,1.0216,6.945,117.225,1257.7,54.99
2017,1,3,1.04305,0.7206,0.74425,1.0697,7.253,1.70065,1.22565,0.69205,1.02545,6.95895,117.65,1261,54.8
2017,1,4,1.04465,0.7252,0.74815,1.06995,7.25835,1.69295,1.22795,0.69445,1.02395,6.94605,117.52,1259,55
2017,1,5,1.055,0.7308,0.754,1.07075,7.29205,1.69205,1.2372,0.6998,1.0151,6.91,116.305,1200.325,55.635
2017,1,6,1.05695,0.73195,0.75585,1.0719,7.2986,1.6887,1.23555,0.6993,1.01415,6.89895,116.14,1203.05,56.14
2017,1,9,1.05565,0.7323,0.7561,1.0729,7.3144,1.66895,1.2215,0.6986,1.016,6.9345,116.47,1275.1,56.075
2017,1,10,1.05635,0.736,0.75625,1.07345,7.3212,1.6532,1.21695,0.7003,1.0163,6.9268,115.895,1274.35,56.91
2017,1,11,1.0569,0.7405,0.75725,1.07305,7.3224,1.64675,1.2194,0.7023,1.01555,6.93225,115.595,1262.8,56.26
2017,1,12,1.05975,0.7462,0.7597,1.0732,7.32875,1.6331,1.21855,0.7076,1.01255,6.906,115.07,1266.9,56.095
2017,1,13,1.0628,0.74925,0.76165,1.07365,7.32985,1.624,1.21685,0.71155,1.01015,6.90075,114.625,1276.6,56.62
2017,1,16,1.06105,0.7486,0.76085,1.0721,7.32225,1.60965,1.2056,0.7103,1.01085,6.89955,114.375,1271.8,56.99
2017,1,17,1.06565,0.75215,0.7628,1.07335,7.3293,1.6253,1.22285,0.71585,1.00645,6.8781,113.415,1258.8,55.875
2017,1,18,1.0672,0.75345,0.7601,1.0717,7.3068,1.63685,1.23365,0.7171,1.0047,6.84605,113.64,1250.6,54.295
2017,1,19,1.06465,0.7534,0.7523,1.0721,7.2985,1.63305,1.22995,0.7157,1.0068,6.8672,114.75,1246,54.45
2017,1,20,1.0685,0.75595,0.7508,1.07305,7.34485,1.6352,1.23585,0.7182,1.0042,6.86905,114.75,1259,55.6
2017,1,23,1.0726,0.75705,0.7529,1.072,7.36305,1.6445,1.2449,0.7196,0.99965,6.85675,113.535,1270,55.725
2017,1,24,1.0747,0.7583,0.7577,1.07345,7.36915,1.6521,1.25275,0.724,0.99875,6.8502,113.25,1267,55.75
2017,1,25,1.0741,0.75765,0.76255,1.07435,7.3799,1.6604,1.25795,0.7274,1.00025,6.8709,113.53,1278.3,55.605
2017,1,26,1.0714,0.75525,0.76465,1.07125,7.3761,1.67,1.26155,0.72735,0.99955,6.87775,113.905,1279.9,54.7
2017,1,27,1.0692,0.7545,0.7622,1.0694,7.3582,1.66725,1.2577,0.72595,1.00015,6.8816,114.805,1292.5,54.225
2017,1,30,1.06935,0.7548,0.76135,1.06595,7.35855,1.6584,1.2519,0.7277,0.99695,6.8816,114.435,1294.1,54.91
2017,1,31,1.07465,0.7571,0.76485,1.0663,7.39505,1.65525,1.2532,0.72995,0.99215,6.8816,113.275,1298.5,55.465
2017,2,1,1.07835,0.75875,0.7669,1.069,7.4215,1.66375,1.26225,0.7296,0.99125,6.8816,113.03,1293.1,55.43
2017,2,2,1.07625,0.76215,0.76705,1.06845,7.407,1.65245,1.2596,0.72835,0.99295,6.8816,113.03,1292.2,55.16
2017,2,3,1.07715,0.76705,0.7677,1.06905,7.40595,1.63025,1.25065,0.7302,0.9927,6.86985,112.74,1282.6,55.815
2017,2,6,1.07655,0.76645,0.76605,1.06805,7.39105,1.62795,1.24805,0.7316,0.9922,6.86425,112.085,1282.6,55.805
2017,2,7,1.07155,0.76425,0.76135,1.0656,7.366,1.6338,1.2488,0.73105,0.99475,6.8734,112.07,1291.9,55.35
2017,2,8,1.069,0.7637,0.75965,1.0647,7.35355,1.6406,1.25235,0.72835,0.99635,6.87725,112.15,1300.4,55.475
2017,2,9,1.06775,0.7634,0.7608,1.0657,7.3358,1.6398,1.2519,0.7228,0.9983,6.86845,112.61,1297.1,56.175
2017,2,10,1.06495,0.76535,0.7626,1.06735,7.3191,1.63405,1.24945,0.7194,1.0023,6.8773,113.235,1236.65,56.545
2017,2,13,1.0616,0.76585,0.76445,1.0654,7.3057,1.63345,1.2501,0.71825,1.00415,6.8816,113.54,1237.725,56.865
2017,2,14,1.05865,0.765,0.7649,1.06515,7.27765,1.63365,1.2498,0.717,1.00635,6.8725,113.995,1296.9,56.285
2017,2,15,1.0589,0.7687,0.76465,1.0647,7.27385,1.6214,1.2465,0.71955,1.0058,6.8706,114.2,1291,55.48
2017,2,16,1.0637,0.77015,0.7648,1.0649,7.29915,1.61975,1.2476,0.7216,1.00145,6.8581,113.7,1309.4,54.81
2017,2,17,1.06445,0.76825,0.7643,1.0641,7.3028,1.6209,1.2452,0.72095,1.00005,6.86075,113.065,1314.5,55.465
2017,2,20,1.0616,0.76765,0.7631,1.06475,7.2958,1.6195,1.24355,0.71875,1.0025,6.8735,112.98,1316.8,56.18
2017,2,21,1.0574,0.76795,0.7619,1.0637,7.27615,1.6224,1.24655,0.71765,1.0064,6.88245,113.385,1312,56.135
2017,2,22,1.0545,0.7689,0.7604,1.06515,7.2564,1.62075,1.2461,0.71755,1.00995,6.8786,113.51,1308.8,55.86
2017,2,23,1.0569,0.77085,0.76135,1.066,7.26465,1.62185,1.2499,0.72095,1.00855,6.8739,112.95,1291.6,55.785
2017,2,24,1.0573,0.7696,0.7635,1.06475,7.2614,1.62625,1.2511,0.72185,1.00675,6.87125,112.4,1286.5,55.695
2017,2,27,1.0575,0.7671,0.76085,1.0661,7.26395,1.6235,1.24555,0.7193,1.00785,6.87515,112.405,1285,55.77
2017,2,28,1.0582,0.7665,0.7554,1.0661,7.26795,1.6188,1.2412,0.71925,1.0075,6.87005,112.75,1280.8,56.04
2017,3,1,1.05615,0.7667,0.75115,1.0638,7.2611,1.6091,1.23385,0.7168,1.0076,6.8787,113.255,1269.5,56.415
2017,3,2,1.0527,0.7623,0.74865,1.0642,7.24875,1.61065,1.2278,0.71045,1.0111,6.88505,114.08,1263.4,56.29
2017,3,3,1.05655,0.7583,0.74725,1.06765,7.2831,1.61965,1.22825,0.70545,1.0104,6.8945,114.22,1261.7,56.39
2017,3,6,1.0599,0.75805,0.74675,1.0705,7.3108,1.61815,1.2265,0.70115,1.01025,6.8921,113.955,1266.8,56.195
2017,3,7,1.05745,0.75845,0.7455,1.071,7.2973,1.6112,1.22175,0.6977,1.01255,6.90095,113.935,1264,55.945
2017,3,8,1.05535,0.75565,0.7433,1.07035,7.29045,1.61225,1.21845,0.69345,1.01405,6.907,114.17,1262,55.805
2017,3,9,1.0559,0.7517,0.74065,1.0699,7.2991,1.6187,1.21665,0.69075,1.01325,6.9121,114.66,1288.4,56.405
2017,3,10,1.06245,0.75245,0.7412,1.07465,7.34295,1.61765,1.21695,0.6912,1.0114,6.9121,114.845,1291.3,55.695
2017,3,13,1.0663,0.75585,0.74335,1.0759,7.3691,1.61395,1.21905,0.69255,1.009,6.91075,114.845,1295.7,55.54
2017,3,14,1.06295,0.75655,0.74275,1.07215,7.34945,1.6107,1.21865,0.69215,1.00865,6.9143,114.815,1300,55.905
2017,3,15,1.06695,0.76355,0.7468,1.07245,7.3776,1.6011,1.22225,0.6982,1.00525,6.91265,114.065,1309.2,55.935
2017,3,16,1.075,0.7692,0.7512,1.0732,7.4251,1.60175,1.23245,0.70145,0.99835,6.9071,113.335,1306.2,54.37
2017,3,17,1.07515,0.76915,0.74995,1.0724,7.41945,1.61015,1.23765,0.7002,0.99755,6.9009,113.015,1308.1,52.84
2017,3,20,1.07395,0.7715,0.7493,1.07255,7.4167,1.60385,1.2379,0.70385,0.9979,6.9067,112.625,1315,51.85
2017,3,21,1.07755,0.77115,0.74905,1.0735,7.4329,1.61065,1.24185,0.70485,0.99625,6.8979,112.135,1315.2,51.42
2017,3,22,1.08035,0.7683,0.7496,1.07225,7.4379,1.6243,1.24805,0.70425,0.99255,6.88505,111.43,1313.9,51.13
2017,3,23,1.079,0.7651,0.74965,1.0708,7.42765,1.6339,1.25025,0.7037,0.9924,6.887,111.055,1314,51.655
2017,3,24,1.07915,0.7624,0.74825,1.07085,7.43035,1.6387,1.24955,0.70295,0.99245,6.8857,111.14,1307.5,51.91
2017,3,27,1.0831,0.76175,0.7476,1.07075,7.45025,1.6432,1.25215,0.70345,0.98775,6.8779,110.945,1310.4,51.75
2017,3,28,1.08385,0.76255,0.7473,1.07195,7.45105,1.63965,1.25045,0.703,0.98905,6.8756,110.925,1314.5,51.71
2017,3,29,1.0789,0.7652,0.7488,1.07295,7.42815,1.6261,1.24405,0.7023,0.9944,6.885,111.095,1304.6,51.33
2017,3,30,1.072,0.7655,0.7499,1.0709,7.38625,1.6267,1.2451,0.7014,0.99895,6.88985,111.49,1309.5,50.75
2017,3,31,1.06635,0.7635,0.7503,1.06885,7.3468,1.63855,1.2511,0.69995,1.00215,6.889,111.655,1313.9,50.695
2017,4,3,1.06655,0.7612,0.7495,1.06895,7.3444,1.6432,1.25135,0.7014,1.0019,6.8871,111.15,1313.2,50.72
2017,4,4,1.06715,0.75835,0.7467,1.0691,7.3499,1.64305,1.24645,0.69935,1.0017,6.8871,110.82,1332,50.89
2017,4,5,1.06675,0.7569,0.74525,1.07045,7.3503,1.64695,1.24615,0.69685,1.00335,6.8904,110.735,1334.4,51.05
2017,4,6,1.06535,0.7558,0.74495,1.07065,7.34735,1.6507,1.2478,0.69665,1.0049,6.89605,110.75,1343.8,51.925
2017,4,7,1.0617,0.75245,0.7457,1.06905,7.3249,1.65145,1.24205,0.6953,1.00695,6.89925,110.94,1289.65,52.675
2017,4,10,1.05945,0.7498,0.7482,1.06885,7.31325,1.65195,1.2399,0.6952,1.0087,6.9062,111.015,1346.9,52.83
2017,4,11,1.05985,0.74995,0.75035,1.0684,7.30945,1.66005,1.24515,0.6963,1.0081,6.89705,110.28,1348,53.37
2017,4,12,1.0636,0.751,0.7526,1.0691,7.33,1.66645,1.25155,0.6964,1.00525,6.89165,109.33,1338.5,53.675
2017,4,13,1.0639,0.7546,0.7524,1.06875,7.33125,1.6596,1.25215,0.69835,1.00445,6.89125,109.055,1338.8,54.29
2017,4,14,1.06135,0.7574,0.7503,1.06745,7.3087,1.65285,1.25135,0.69985,1.00585,6.8869,108.865,1344.1,54.51
2017,4,17,1.0629,0.75805,0.75075,1.06825,7.3174,1.6556,1.2548,0.70005,1.0041,6.8824,108.79,1335,55.06
2017,4,18,1.06885,0.75725,0.7492,1.0691,7.35615,1.677,1.2705,0.7023,1.0003,6.883,108.67,1323.1,55.585
2017,4,19,1.07205,0.7529,0.7445,1.06955,7.3813,1.7016,1.2809,0.70235,0.9973,6.8839,108.64,1320.1,56.155
2017,4,20,1.0714,0.7512,0.74195,1.06985,7.37615,1.7035,1.27975,0.70075,0.9987,6.88525,109.085,1321.8,56.07
2017,4,21,1.07235,0.7534,0.74165,1.0692,7.381,1.7002,1.2813,0.70225,0.9973,6.88365,109.205,1324.2,55.775
2017,4,24,1.0879,0.75705,0.74185,1.08185,7.5002,1.6897,1.2818,0.70205,0.99125,6.8828,110.01,1311.7,55.455
2017,4,25,1.0897,0.75515,0.73875,1.08385,7.5031,1.69655,1.2818,0.69835,0.99465,6.8855,110.43,1312.5,55.14
2017,4,26,1.09135,0.7505,0.7356,1.08435,7.5175,1.7116,1.28435,0.69225,0.99345,6.88795,111.085,1305.8,53.855
2017,4,27,1.0888,0.7475,0.734,1.082,7.50825,1.72415,1.2875,0.6884,0.9937,6.8959,111.165,1284.5,53.04
2017,4,28,1.0887,0.74795,0.733,1.0827,7.50805,1.72835,1.29295,0.6871,0.9946,6.89455,111.4,1282.9,52.48
2017,5,1,1.09025,0.7492,0.7315,1.0856,7.5156,1.7233,1.29185,0.6888,0.99515,6.8935,111.57,1283.2,51.855
2017,5,2,1.09155,0.753,0.73025,1.0848,7.5243,1.71435,1.2913,0.6921,0.99395,6.8935,111.92,1276,51.85
2017,5,3,1.09075,0.7477,0.72895,1.0833,7.5246,1.7252,1.29035,0.6907,0.99325,6.89775,112.375,1274.7,51.815
2017,5,4,1.0934,0.7414,0.72785,1.08305,7.54115,1.7388,1.28925,0.68735,0.99055,6.8965,112.6,1280,51.505
2017,5,5,1.09945,0.7415,0.7299,1.0846,7.5858,1.7466,1.29505,0.6893,0.98665,6.8984,112.585,1282.8,51.655
2017,5,8,1.0961,0.73955,0.73115,1.0893,7.56695,1.75045,1.29605,0.69105,0.9939,6.9019,113.115,1285.1,51.7
2017,5,9,1.08985,0.7365,0.72965,1.09335,7.52725,1.75645,1.29395,0.69025,1.0031,6.90745,113.615,1288.5,50.925
2017,5,10,1.0871,0.7359,0.7306,1.09585,7.50715,1.7589,1.29355,0.6917,1.0082,6.90515,114.13,1305.95,50.89
2017,5,11,1.0865,0.73735,0.7312,1.0955,7.50015,1.75135,1.2914,0.68965,1.0084,6.90355,114.085,1306.3,49.485
2017,5,12,1.0897,0.73825,0.72975,1.0943,7.521,1.7455,1.28885,0.6857,1.0042,6.90035,113.6,1307,48.775
2017,5,15,1.09505,0.73995,0.73185,1.09355,7.55215,1.7407,1.28905,0.68655,0.9985,6.8966,113.485,1315.1,49.305
2017,5,16,1.1029,0.74195,0.7343,1.09325,7.5986,1.7395,1.29065,0.68815,0.99125,6.88965,113.45,1309.2,49.085
2017,5,17,1.1121,0.7428,0.73505,1.0925,7.6568,1.74295,1.29455,0.69125,0.9824,6.8853,111.975,1306.8,49.585
2017,5,18,1.11315,0.7424,0.73515,1.0902,7.6624,1.744,1.2954,0.69205,0.97945,6.88705,111.165,1310.1,50.525
2017,5,19,1.1155,0.7439,0.73755,1.0889,7.683,1.7455,1.29855,0.6913,0.9762,6.8875,111.38,1322.1,50.8
2017,5,22,1.122,0.7466,0.7401,1.0915,7.726,1.74185,1.30035,0.6962,0.97365,6.88645,111.315,1267.265,51.355
2017,5,23,1.121,0.748,0.74025,1.0928,7.7207,1.73615,1.2981,0.70035,0.97475,6.8874,111.545,1267.355,51.765
2017,5,24,1.12015,0.7492,0.7429,1.09175,7.7176,1.7307,1.29675,0.703,0.97465,6.88975,111.63,1316.2,51.705
2017,5,25,1.1215,0.748,0.7438,1.09115,7.7149,1.7323,1.29545,0.7033,0.97305,6.8794,111.655,1325.6,52.35
2017,5,26,1.1197,0.745,0.7427,1.09005,7.68405,1.7274,1.2873,0.7043,0.97365,6.86295,111.6,1320.3,53.09
2017,5,29,1.1172,0.74365,0.74345,1.09055,7.6587,1.725,1.2824,0.7054,0.9765,6.8556,111.29,1321.9,53.86
2017,5,30,1.1175,0.74515,0.7431,1.0908,7.66075,1.72355,1.28475,0.70765,0.97615,6.8556,111.06,1332.7,54.01
2017,5,31,1.12145,0.7448,0.74185,1.0892,7.66105,1.7288,1.28745,0.709,0.9712,6.83145,110.82,1347.1,54.05
2017,6,1,1.12275,0.7402,0.7403,1.0887,7.64725,1.74075,1.2885,0.7073,0.96965,6.8067,111.065,1342.7,52.805
2017,6,2,1.12475,0.7412,0.7408,1.0875,7.65825,1.7394,1.2884,0.71015,0.967,6.80845,110.88,1329,51.765
2017,6,5,1.12675,0.74565,0.74165,1.08595,7.6691,1.7268,1.28765,0.7135,0.9639,6.8013,110.415,1321,52.265
2017,6,6,1.1266,0.7499,0.74265,1.0856,7.66,1.7214,1.2908,0.71615,0.96355,6.7995,109.925,1318.6,52.045
2017,6,7,1.1267,0.75295,0.74175,1.08565,7.6567,1.71795,1.29365,0.71885,0.9636,6.791,109.625,1318.3,51.115
2017,6,8,1.12355,0.75485,0.7403,1.08535,7.6379,1.71675,1.2957,0.72055,0.9662,6.79835,109.915,1322.5,50.9
2017,6,9,1.12065,0.754,0.7413,1.08525,7.61895,1.70475,1.28515,0.7213,0.9685,6.79705,110.17,1303.9,50.09
2017,6,12,1.11995,0.75335,0.74675,1.0855,7.6135,1.6842,1.26935,0.7202,0.96895,6.7966,110.15,1305.8,49.67
2017,6,13,1.12095,0.7539,0.7528,1.0856,7.6193,1.68535,1.27065,0.72095,0.9688,6.79805,110.01,1295.55,49.845
